1.0 2.0 0.01 1.0 1.000000000000001 -5.142787784847508e-39
1.0 2.0 0.01 2.0 0.9999999999999996 3.3060778616876836e-39
1.0 2.0 0.01 1.0 -9.776100960583685 1.925929944387236e-34
1.0 2.0 0.01 2.0 -88.34257729295341 -4.81482486096809e-35
1.0 2.0 0.01 1.0 3.1047563083183976 2.0029671421627253e-32
1.0 2.0 0.01 2.0 0.052653313750408756 -8.474091755303838e-33
1.0 2.0 0.01 1.0 -99.99999999999999 3.1554436208840472e-30
1.0 2.0 0.01 2.0 -99.99999999999999 -1.5777218104420236e-30
1.0 2.0 0.11 1.0 -9.776100960583685 0.0
1.0 2.0 0.11 2.0 -88.34257729295341 -2.2958874039497803e-41
1.0 2.0 0.11 1.0 3.1047563083183984 -7.24454326306137e-71
1.0 2.0 0.11 2.0 0.05265331375040844 0.0
1.0 2.0 0.11 1.0 -99.99999999999996 -9.62964972193618e-35
1.0 2.0 0.11 2.0 -99.99999999999999 -2.407412430484045e-35
1.0 2.0 0.11 1.0 1.000000000000001 -1.8488927466117464e-32
1.0 2.0 0.11 2.0 0.9999999999999994 1.232595164407831e-32
1.0 2.0 0.21000000000000002 1.0 -9.776100960583685 3.0814879110195774e-33
1.0 2.0 0.21000000000000002 2.0 -88.34257729295341 3.0814879110195774e-33
1.0 2.0 0.21000000000000002 1.0 3.1047563083183993 -3.76158192263132e-37
1.0 2.0 0.21000000000000002 2.0 0.052653313750408035 2.350988701644575e-37
1.0 2.0 0.21000000000000002 1.0 1.0000000000000009 0.0
1.0 2.0 0.21000000000000002 2.0 0.9999999999999994 -3.76158192263132e-37
1.0 2.0 0.21000000000000002 1.0 -99.99999999999999 1.1754943508222875e-38
1.0 2.0 0.21000000000000002 2.0 -100.0 -7.346839692639297e-40
1.0 2.0 0.31000000000000005 1.0 3.104756308318398 0.0
1.0 2.0 0.31000000000000005 2.0 0.05265331375040849 9.183549615799121e-41
1.0 2.0 0.31000000000000005 1.0 -99.99999999999996 -7.346839692639297e-40
1.0 2.0 0.31000000000000005 2.0 -100.0 -3.6734198463196485e-40
1.0 2.0 0.31000000000000005 1.0 1.0 7.703719777548943e-33
1.0 2.0 0.31000000000000005 2.0 1.0000000000000002 -1.5407439555097887e-33
